ajanta_caves,0.689787742618475,0.00744251481746905,0.381831064109077,0.596443684157985,0.315869135238569,0.00889160608667749,0.0219794769757264,0.0130641860643747,0.000405231036969889,0.0671699460826225,0.223788983121584
alexanderplatz_berlin,0.218287803791144,0.69460513875042,0.0431698184653709,0.548725669590774,0.0876287116190473,0,0.0240078819430316,0.00472153765027169,0.00757012254374132,0.324299584532981,0.0016533915512653
atomium,0.305606286040849,0.649452191129019,0.00420017104985449,0.40994249414223,0.510970657378306,0,0.0142990404119097,0.0552879212453637,0.000158868188007325,0.18661077230552,0.00233592833863854
bath_abbey,0.369187596681424,0.203436618569703,0.630189451637623,0.544584067057716,0.164112797361439,0.000542040360653142,0.0762082811362045,0.00307511111263754,0.000468085368756601,0.595182574989235,0.221709773801453
bibliotheque_nationale_de_france,0.605221456024829,0.529244751095426,0.174640571452988,0.419215370837074,0.0998698266193581,0.0232193254360891,0.0247243165623617,0.00324023842088687,0.00626091274324867,0.0736285399139332,0.00849999322071635
british_museum_london,0.337172589673573,0.365151056581466,0.8,0.282333679145065,0.0515540558889852,0.00203206358455945,0.0201254598307707,0.0100453058707124,0.00406881559158176,0.275999278597975,0.0843591251567101
brooklyn_bridge,0.658874283098054,1,0.45231731907879,0.259334762507532,0.01947212916956,0.0385534556692389,0.0340085464783501,0.0482929487691725,0.01594634057654,0.196553612464037,0.00658916807340002
buckingham_palace,0.23622720998147,0.722456955116478,0.415908417255826,0.591750879642062,0.558782934090379,0.00107008888186666,0.0054425884430381,0.00126991318074327,0.0574042358695183,0.33330585088429,0.150997290078044
casa_mila,0.568924448594586,0.389324425737906,0.559659253551334,0.603452095885117,0.112556454609603,0.00517352263066888,0.0322313273551186,0.00617089213965557,0.000714686811488701,0.4239669792242,0.122072978317217
castello_sforzesco,0.65363021785408,0.500597136130065,0.437395712200033,0.594140029239965,0.139031024548048,0,0.0268035360079002,0.00107644576992905,0.000673545150172426,0.0294999688779494,0.00351650962865649
centre_pompidou,0.741281967929919,0.890730459820185,0.0792602461027732,0.544076270301792,0.0884141671647195,0.000303909799860116,0.0623683125293054,0.0296327802040663,0.170945321035895,0.326828311392066,0.00522275896955666
champs_elysees_paris,0.546311144727938,0.141301215962384,0.53797780871794,0.528879372098847,0.303682237993938,0.0239183186208373,0.0656338619031745,0.0526929548173204,0.0150505950412345,0.492305847105385,0.0979069753723523
charles_bridge_prague,0.436569299525051,0.36610231417126,0.23470384343902,0.885984494011222,0.150473855818314,0.0161221931124788,0.0933993466819573,0.0102580672102013,0.117921848151642,0.446717757938462,0.0123508864451441
chrysler_building,0.55599726069421,0.781522996918868,0.119426602210655,0.548643558186515,0.0442183453002337,0.000896165960189514,0.00868163019176693,0.0521469200736915,4.94369452107659e-05,0.218532433463698,0.0187476038937941
ciudad_de_las_artes_y_las_ciencias,0.197292170119765,0.783508521392713,0.106605984262764,0.436544699614372,0.298688977681033,0.00651997740127938,0.0575258913165423,0.203671716305652,0.00273862314222384,0.204816066491661,0.0968766920833692
cloud_gate,0.628071292050113,0.805381896053879,0.580970439891569,0.627735219559426,0.0391911915017513,0.000131666288983698,0.0849613683790601,0.015270560763546,0.00981522749271992,0.43864853353295,0.000644024993572614
coit_tower,0.440508278486675,0.624710468540793,0.310538047486277,0.620230131642229,0.0873978387492886,0.0260298924834626,0.0189798580683243,0.0223168070618924,0.00398999195172628,0.310757850581578,0.00773872485675527
columbus_circle,0.273520877213648,0.375166445606096,0.486481606400783,0.604592814671676,0.339122683529948,0.000139766629389786,0.0310262883421783,0.0124149996640513,0.00663163664101728,0.37416973190568,0.00373796765048804
dam_square,0.658291306207508,0.302726238922929,0.382815643489496,0.472127418905145,0.111782170841633,0.00271360788198058,0.00735044964953722,0.00291436332801798,0.00857994437264342,0.403706415182806,0.0254307420647522
doge_s_palace,0.287768993493311,0.224645838697384,0.228787184948427,0.805611239846688,0.0178593832331673,0.00235145385587863,0.105541805359985,0.0157219304038895,0.00749570491487388,0.612972362007777,0.0220946193016219
eiffel_tower,0.818947626506112,0.260506021700553,0.270311765432189,0.20566911500489,0.119752005735472,0.0287138276275217,0.00276456255962421,0.0241372636531156,0.0035011866346673,0.129063505047145,0.0514290839166779
el_angel_mexico,0.369772591811861,0.666666666666667,0.146161326386294,0.161856450827181,0.466299206543136,0.0197942488519524,0.00973174082964608,0.0992116872324051,0.0104233054802921,0.0409516384518663,0.0671791340870025
ellora_caves,0.437281631626941,0.151898367690447,0.666559632383614,0.628573933197077,0.0672111166409867,0.0255196707644997,0.0553273217295591,0.0215166410957604,0.00356757238791291,0.165658820061336,0.0378784971393924
golden_gate_bridge,0.602616234054858,0.747750330833701,0.243209666881963,0.367920601598741,0.0710720770525279,0.0732603873459415,0.0590021910778952,0.0699113222753459,0.466251471622139,0.192170751179357,0.00886422252257095
grand_central_terminal,0.349903278783063,0.0160238999240027,0.752792430079475,0.064019531855184,0.311984812813779,0.221324620690479,0.0363925663020467,0.00387499147797214,0.0448943864477643,0.0366544742485426,0.258399103345865
grande_arche_paris,0.664795803236672,0.730840873361012,0.484811859684972,0.157977921236461,0.120447622297728,0.0446570471896208,0.17097486693005,0.420134824204724,0.00710043616927471,0.203357705269982,0.435114198178662
grand_palais,0.676021117976534,0.23556921930674,0.351943839604662,0.748256530407192,0.219561159750632,0.00117404397134773,0.0102330078958022,0.0158930195315915,0.00335555380041516,0.276119110948525,0.0389478775876269
guggenheim_museum_bilbao,0.830727430374852,0.307180268625607,0.196369804949944,0.75837915457693,0.130081101828974,0.0045965104698521,0.0168989479300084,0.0143199548120287,0.00810272548669127,0.191800990919485,0.0292862346824288
hagia_sophia_istanbul,0.511317626873777,0.231253070016883,0.570936601798065,0.567423775523752,0.10401244992829,0.0195982766011207,0.0073297037283718,0.00860233728486376,0.000657239167709211,0.264703467144559,0.154319519668099
harrods_london,0.198544961816654,0.188598623790188,0.509918314236999,0.0848114784415555,0.019691403774542,0.3807139316412,0.00636791984865581,0.00460217007723747,0.138762711527568,0.348130363680779,0.131870429967789
hermitage_museum_saint_petersburg,0.251571484352235,0.598931717843971,0.147120059064279,0.249021189844069,0.114659172471844,0.000850364963538812,0.0802981221173114,0.00824125733768031,0.000859236677861648,0.529753468031353,0.0285062262630724
hms_belfast,0.286749807344515,0.609125594486457,0.138288831427454,0.44351824222618,0.0363181016296465,0.0294164859874908,0.0428568228387692,0.00554445176064932,0.0833736923540333,0.589010926984785,0.202735559435018
holocaust_memorial,0.411208434098897,0.549076559298507,0.0116409854163101,0.677032556338426,0.12760370772732,0,0.00387445656633013,0.0102328625685547,0.000949943274942283,0.229485248221958,0.014027348082508
hoover_dam,0.722532795964482,0.347824553165101,0.187061095660471,0.793571980754479,0.00712481023201375,0,0.130375822413251,0.0888219934628659,0.00382938673611314,0.516560022050424,0.00186746624696853
houses_of_parliament,0.223966764220988,0.504705933520505,0.398966876460717,0.146434548744332,0.2227584602078,0.0503350615698407,0.00690106165846163,0.0164054796890726,0.0125123344216208,0.360819290078692,0.177618095748286
humayun_tomb,0.179133102475833,0.400751239280567,0.467990431124304,0.317573490787761,0.245537776411094,0.339143616527866,0.0971451572403756,0.00200736581453667,0.052422592182246,0.492248132468907,0.0802729279064467
iguazu_falls,0.671408422585169,0.640646366632099,0.0340721477223002,0.590086077922838,0.542303777531834,0,0.00110769175826913,0.0004941222313031,1.53030610617288e-05,0.463948080008605,0.00670693918688682
iolani_palace,0.209063115023925,0.5,0.286653950844986,0.359939587801162,0.17645184340339,0.000767537245848016,0.0142268486250177,6.52285548810571e-06,8.9215399426758e-05,0.0440693807095517,0.505343014370712
