acropolis_athens,0.621932092784429,0.715812896502516,0.742051435672508,0.699306939457662,0.599221727077589,0.506778797286003,0.433396922863293,0.249057414033801,0.853575243847715,0.966667356317902,0.769737465762998,0.605415668058396,0.528189311046505,0.544556823667072,0.393923484145871,0.279222183659127,0.48631129964837,0.551436387642077,0.42514240526891,0.293711073191966,0.506584301932253,0.583754473535695,0.393631912446117,0.154015660915467,0.809508535568566,0.974522407630447,0.799791457609858,0.602025056355171,0.43545968685331,0.554348905319572,0.395529718574988,0.254684410574769,0.101265746353383,0.138816820965992,0.112247140995677,0.0583613823824636,0.227630330831747,0.360553685335705,0.379442716737828,0.222061735539368,0.0910824555792179,0.133680523191958,0.1020327596424,0.0380386153953913,0.0984966934970312,0.134475177564096,0.0931250824192243,0.0261689335643421,0.232248558662043,0.34497169488172,0.237707528063652,0.104822158999241,0.017404253789248,0.0193314211354829,0.00192308099483527,0.00048076798015774,0.0390412149241511,0.222675568240984,0.493598741498009,0.0941446127414354,0.0260568805131443,0.0276580991106627,0.0127695264325324,0.00581392778594401
agra_fort,0.17188891858379,0.170256338908262,0.166633370524192,0.132334411582887,0.104468800473804,0.0871170976996808,0.0632348904314928,0.200529954493781,0.31718001396189,0.273381659262529,0.305698282293389,0.237684481950326,0.170257680787421,0.148194540542283,0.126561958843976,0.162477857829628,0.230589111044973,0.21662523167112,0.128963022301347,0.132389061846788,0.233165412210734,0.231509513355053,0.161374716689475,0.0763624788892351,0.550934515389795,0.698643564430634,0.581299213520428,0.339625430322421,0.228722347426581,0.354751762832193,0.407431555972949,0.277238411956034,0.110519563910102,0.105835796264881,0.0787410964512324,0.0742948269934885,0.131250690223028,0.131283262905632,0.088747644355704,0.146895106290263,0.175919176603116,0.188387901707871,0.114825418338568,0.0427480624180976,0.142522195025293,0.183724034428242,0.127014820689367,0.0376560333187992,0.475365648349812,0.74955325090693,0.624974372855845,0.345092617609748,0.161042173554952,0.208360124137282,0.189484774913409,0.0807185548783182,0.0166220002283221,0.0261530928689455,0.121780511196902,0.144083450510916,0.00223543190398461,0.0170091903643538,0.0157807772471339,0.000953289118526134
albert_memorial,0.609601054407256,0.553026831912369,0.49053418149801,0.40123815997428,0.393582743736044,0.353959655808536,0.33304093194786,0.382291763438026,0.731580297953012,0.664149739467059,0.488270412669608,0.452263967315689,0.54353474495324,0.503037943709234,0.390038134918001,0.353008095278178,0.469646349571164,0.466432306496906,0.386932638627998,0.418986775783386,0.543427754203363,0.415602332169599,0.352242404545152,0.284751362664635,0.679474280268367,0.72616080737839,0.587628553170669,0.466588585759993,0.445052058925612,0.507078379277661,0.375236005396872,0.336283117221567,0.228264673787925,0.275099446580199,0.244108465151084,0.136432594450189,0.280483183118193,0.357031915240081,0.54328826925731,0.53943909744711,0.166547161576928,0.157197330874664,0.146618833391298,0.112961760459953,0.311375627657799,0.253626134591711,0.185304438056615,0.16487036100926,0.489430064463352,0.559499163962914,0.458057465397145,0.354388387386541,0.0883368403780848,0.0819416907801834,0.0183125981890035,0.000400801479754759,0.0985256375410138,0.265476614607853,0.43442401239038,0.181489056797955,0.0503641952308099,0.0570551177263061,0.0375471433905277,0.013663624777082
altes_museum,0.380389695789637,0.47217442263803,0.493031184746517,0.509174911447973,0.508053937821523,0.472970685795413,0.353521251409973,0.230727761180411,0.445249449812518,0.473764251615353,0.430645956085183,0.294337709424415,0.176076605529216,0.27669549498465,0.303039535056173,0.150193271470658,0.2113400415229,0.22216237771674,0.223852658659152,0.175862366889209,0.329292958341963,0.281654003036952,0.260746453695686,0.175284992746455,0.566767993603502,0.703047824243441,0.578655227492208,0.298284904950821,0.086801816811478,0.203194133958428,0.226222301795741,0.063148149277495,0.0548165231489349,0.185919155774368,0.180014562443069,0.0787250108944513,0.131594869024104,0.167062897266093,0.188090978813669,0.137380375523892,0.115070525157564,0.129606625183164,0.148968970450579,0.0724342103332843,0.226448985100051,0.17905761081326,0.1728176492462,0.083312794023393,0.125578966018447,0.280939677098211,0.261794020041478,0.0779878845822083,0.00084033781244127,0.0888913245147849,0.047212696074371,0.0019163668000696,0.0568457535518478,0.118733571390474,0.26116090402788,0.0642447967099967,0.014970524676319,0.0473614056351098,0.0454397673979874,0.018835909690836
amiens_cathedral,0.31869106292526,0.436023242496521,0.440778449278992,0.405653164755087,0.360104816736756,0.335828707249788,0.301056322390724,0.27009766944611,0.546093190297951,0.575892741767128,0.471936764840292,0.386494091110838,0.35230042930055,0.421139843944521,0.346953286338855,0.274869176574528,0.402004373457846,0.466952255308875,0.37555643559515,0.278862041566851,0.352662303977929,0.32051525568925,0.240377143234052,0.184146989888206,0.569793550351902,0.663972792412829,0.556664246817495,0.391185424855264,0.170794352819044,0.169277955608651,0.167866332874731,0.121412438074475,0.155203958760492,0.171421213067001,0.164218299613946,0.131377877229898,0.301704255335552,0.386399681691343,0.326618738395031,0.224372562472881,0.153452722817889,0.141642872676713,0.122325891996448,0.0179471984133258,0.298159100185488,0.302382741675631,0.208752790714124,0.141564077660797,0.287308148835353,0.403306210035969,0.360487419699661,0.195056456958681,0.0119012870591478,0.0448033319776745,0.0625120135373385,0.0453140904085792,0.0354633222153561,0.106683726486515,0.21436310749683,0.256689592399453,0.0799986073454687,0.149355778088298,0.104089019453913,0.0348473759878374
angel_of_the_north,0.384465413139685,0.300777410382403,0.201080905473233,0.192829317498802,0.201302174107364,0.285308800129148,0.399458030951892,0.0859350868874979,0.515559731245532,0.308135645923867,0.298385839308188,0.310525659380285,0.251719698638251,0.170476726468261,0.225746682563936,0.211266434985748,0.310759834921401,0.212572367469389,0.281332491066513,0.259540844539259,0.398668631863236,0.272093602181595,0.236065083520653,0.254027380172898,0.472736485248831,0.496292475182564,0.346978089377319,0.198143553510204,0.271594810211134,0.237976915603368,0.172279430887731,0.111743806930532,0.0188498759816688,0.0267441810383392,0.0243968522340877,0.00866719341717099,0.189590661744535,0.228321639235977,0.209251356279642,0.118537528020616,0.162073985339559,0.143346526454307,0.0682996175871227,0.019397703400458,0.213313763232522,0.222311457958508,0.118625274069556,0.0424761838974134,0.391163575207472,0.515634025134182,0.315017165875524,0.0341533668928009,0.0543872856965964,0.0346479914731669,0.000969597694178623,0.000397615529078538,0.145870204840531,0.316194179210072,0.435096876823425,0.149155224703213,0.0118578646810279,0.0336402192120451,0.0114958672866551,0.000397615529078538
angkor_wat,0.725867223972207,0.597373118271388,0.518777801772655,0.44066854928413,0.310594199343059,0.199615626776976,0.177275672311162,0.235973692479445,0.777108142543398,0.686613027895182,0.497164639388044,0.293980512367173,0.523125625245404,0.388777992974416,0.227120559975132,0.163091643328011,0.552939857433352,0.435971666003951,0.256925694722906,0.150993330073618,0.613314731076485,0.42152855489006,0.231984675783694,0.0884712424027155,0.704325898514645,0.81570269774931,0.806096007208496,0.451047645566549,0.312517006530581,0.345693915346095,0.177340025493325,0.0835549653932011,0.149502004297897,0.17360200581775,0.106847403687741,0.096748556945748,0.289454785136713,0.322686169357301,0.208124438556148,0.180658318500081,0.087049087536948,0.0729014502819122,0.0262988596516121,0.00198868104583545,0.217637575662495,0.166988856807224,0.0961286126054858,0.0235868879092743,0.302566385492722,0.41828743027226,0.450375791583967,0.321878692414835,0.0106236084081052,0.0184067158042333,0.0235565171161469,0.0126111653479221,0.00842703717929131,0.0207206273892845,0.0551911811496379,0.13511513599077,0.0374134031298234,0.0471130846608547,0.0378752026755377,0.0157044119821791
ara_pacis,0.0349495468235251,0.130642687775527,0.282252881322638,0.470348904768213,0.584218772886447,0.445253081726963,0.231599023827035,0.115504895009435,0.191008086015696,0.809074751524351,0.814834169988427,0.18606399637299,0.0526948085321934,0.328602367135263,0.539418881173945,0.168025727479817,0.0732210490744024,0.225059935920105,0.305859232740105,0.169420491907011,0.106202166565653,0.377367540384334,0.424561513315573,0.151202498853923,0.246343260396483,0.666221068530626,0.520530621273004,0.0570382607864028,0.093384582286331,0.468000996266038,0.347361514802473,0.0326756430174574,0.0184886093031514,0.047980653882894,0.071722524815509,0.0484556486358481,0.0324704558481604,0.0759341009177462,0.12611264526522,0.0844162642743651,0.00864409486084112,0.0425206788798528,0.0609893222585452,0.0267896762284404,0.0152177969500856,0.0705821310892343,0.078074137936305,0.0228596239278706,0.00750187929639143,0.0390729694992629,0.00683648140054734,0.000224617898987704,0.0015003742598771,0.00731433351353253,0.00581395925365543,0.000750187929639143,0,0.0015352570398179,0.00673853696963112,0.00426773781713479,0.0015003742598771,0.00454665069687914,0.00535813933075448,0.00247299235171712
arc_de_triomphe,0.53156148053547,0.648727264570864,0.663047769081403,0.555038243327006,0.523300401066526,0.513357055989034,0.51400996061701,0.411429924676428,0.462997283882289,0.465100056303943,0.365998139639197,0.324292620949515,0.172306545561374,0.265510845375688,0.211879774697203,0.128772499326332,0.442138067569671,0.577902846661712,0.398294360500133,0.222186304562483,0.303439513991284,0.260283664334798,0.11956528247857,0.0824259035103672,0.370923595317977,0.43340468869319,0.394914727781251,0.223917495169909,0.0342854301388536,0.064807519972098,0.0677746983818967,0.0594117785769948,0.0150641347658519,0.0391643362842255,0.0375811984610186,0.0143763936150425,0.223314376963051,0.425509142407178,0.298792824065965,0.0872797364236771,0.133240921918207,0.166343630238161,0.0753535459147206,0.052070176226323,0.173092072962832,0.172093323151252,0.0973167340984695,0.0156250636097979,0.19594444099024,0.243571959518153,0.232370457322003,0.133845807692571,0.00154573387831844,0.00296705503063677,0.00140489289126922,0,0.135899593479263,0.26880893611698,0.0767533052619016,0.0114507434423323,0.0137498764201209,0.0177736321614034,0.0120890231842473,0.00402125780600636
aztec_ruins,0.347026543449827,0.378455469051039,0.392403363380187,0.364518077605487,0.270075402003418,0.151371211868607,0.0746737676388874,0.224457078796142,0.589194827462985,0.62051069208452,0.481950229710889,0.249578268108418,0.21289858594559,0.244747534943142,0.138942914252322,0.0956639922716639,0.242449053480172,0.385171656499401,0.142111286994956,0.0426726077670952,0.380405402789477,0.437448294443655,0.298156310957963,0.0972879668519428,0.71654320310717,0.854076415030572,0.621806989625551,0.386887686034148,0.186690750718623,0.271629602715111,0.204916557028394,0.183285440253377,0.0976741382196785,0.114205825560965,0.0519372666294011,0.0148339275940839,0.111927771130925,0.264463699861553,0.109851549820912,0.0451834994144019,0.073369107232591,0.117035109014269,0.080183287565915,0.0233527150482108,0.338502654418367,0.303506721445021,0.201164795366957,0.0574529240011935,0.224569114071516,0.448149592594404,0.396200898615859,0.242047326861499,0.0128613997161553,0.0160035635519054,0.00237037430253271,0.000296295903080063,0.0144192528187468,0.099040251362133,0.176382531020392,0.0296284993073103,0.000323101403243216,0.00112382530673148,0.00100885237860536,0.00082752940365142
