stonehenge,5398727814,6,0.857194082816821
grand_central_terminal,5306855688,6,0.891260377805001
grand_central_terminal,516196961,6,1.0594164043179
grand_central_terminal,6950235247,5,0.671955529861126
siegessaeule,3578742350,5,0.67509194239341
taj_mahal,2335150942,5,0.73479135094197
nelson_s_column,4029675555,5,0.786292686088076
stonehenge,161653911,5,0.798697962589252
jantar_mantar_jaipur,4148516105,5,0.830802807785508
statue_of_liberty,4202528290,5,0.85083771862898
sony_center_berlin,8320519795,5,0.874173317777639
taj_mahal,8977763646,5,0.875875064050693
ellora_caves,4513329460,5,0.889830607969361
eiffel_tower,8178487293,5,0.90466224886899
la_sainte_chapelle,3387924515,5,0.942357304116415
ellora_caves,3408647124,5,0.965228941545387
grand_central_terminal,12030875326,5,0.974743072299371
ellora_caves,654934805,5,1.02793280972983
terracotta_army,4779528151,5,1.0689170699271
golden_gate_bridge,3282041949,5,1.21798732514846
la_sainte_chapelle,4651343529,5,1.29109033013885
eiffel_tower,2874145480,4,0.567473212926076
nelson_s_column,4029673693,4,0.637501961379422
pier_39,270950489,4,0.64416441273832
reims_cathedral,5213404302,4,0.675685484855971
stonehenge,3446744293,4,0.677678104675283
siegessaeule,401858779,4,0.689555761516801
grand_central_terminal,8336671220,4,0.690659121529188
grand_central_terminal,10970914395,4,0.703728619675058
puerta_de_alcala,5535822992,4,0.705325293502417
terracotta_army,3709352936,4,0.708322686377776
milan_cathedral,2055274253,4,0.710647257417955
stonehenge,3447556044,4,0.717701712654426
grand_central_terminal,516193709,4,0.750013669707774
grand_central_terminal,8242722268,4,0.751000572151631
taj_mahal,7960519476,4,0.751675528000455
puerta_de_alcala,5535244613,4,0.754185523592611
stonehenge,2401085368,4,0.781196858873524
santa_maria_novella,5414876740,4,0.794695615908937
grand_central_terminal,6860042401,4,0.798263702803441
grand_central_terminal,516206579,4,0.801197139993437
grand_central_terminal,516171174,4,0.807269036529056
grand_central_terminal,8707933685,4,0.81620000042947
stonehenge,161653683,4,0.820942996202207
taj_mahal,6492122011,4,0.852695606133967
stonehenge,5398735984,4,0.855331042604051
grand_central_terminal,516198283,4,0.859736395129549
la_sainte_chapelle,134900874,4,0.861025710858942
lake_titicaca_peru,2701861724,4,0.868875611193165
grand_central_terminal,191471353,4,0.87457628749572
lake_titicaca_peru,4298085897,4,0.885820740231494
taj_mahal,5773159224,4,0.896601546818926
