ajanta_caves,3896019724,0.993788819875776
ajanta_caves,591483019,0.987577639751553
ajanta_caves,116837483,0.981366459627329
ajanta_caves,10195534406,0.975155279503106
ajanta_caves,3406888870,0.968944099378882
ajanta_caves,1599839666,0.962732919254658
ajanta_caves,7498965128,0.956521739130435
ajanta_caves,4542586355,0.950310559006211
ajanta_caves,8356848570,0.944099378881988
ajanta_caves,116848276,0.937888198757764
ajanta_caves,1401672163,0.93167701863354
ajanta_caves,116849147,0.925465838509317
ajanta_caves,4543221234,0.919254658385093
ajanta_caves,10195333806,0.91304347826087
ajanta_caves,8215148394,0.906832298136646
ajanta_caves,8356852890,0.900621118012422
ajanta_caves,1423401026,0.894409937888199
ajanta_caves,385422120,0.888198757763975
ajanta_caves,7498966254,0.881987577639752
ajanta_caves,8356841138,0.875776397515528
ajanta_caves,3896022468,0.869565217391304
ajanta_caves,3406879158,0.863354037267081
ajanta_caves,3896041134,0.857142857142857
ajanta_caves,5267550207,0.850931677018633
ajanta_caves,4543208502,0.84472049689441
ajanta_caves,116860701,0.838509316770186
ajanta_caves,1599867592,0.832298136645963
ajanta_caves,6216938139,0.826086956521739
ajanta_caves,8214053139,0.819875776397516
ajanta_caves,116836490,0.813664596273292
ajanta_caves,591964872,0.807453416149068
ajanta_caves,591597645,0.801242236024845
ajanta_caves,8501774541,0.795031055900621
ajanta_caves,5517582845,0.788819875776398
ajanta_caves,4542581481,0.782608695652174
ajanta_caves,1599863370,0.77639751552795
ajanta_caves,3895572398,0.770186335403727
ajanta_caves,4542589397,0.763975155279503
ajanta_caves,8501775771,0.757763975155279
ajanta_caves,8356909622,0.751552795031056
ajanta_caves,4542575141,0.745341614906832
ajanta_caves,591571451,0.739130434782609
ajanta_caves,4543206074,0.732919254658385
ajanta_caves,4542577073,0.726708074534162
ajanta_caves,116852061,0.720496894409938
ajanta_caves,3408579920,0.714285714285714
ajanta_caves,4542578213,0.708074534161491
ajanta_caves,3406099101,0.701863354037267
ajanta_caves,8501767847,0.695652173913043
ajanta_caves,6217525396,0.68944099378882
ajanta_caves,9716165606,0.683229813664596
ajanta_caves,8501770983,0.677018633540373
ajanta_caves,385423432,0.670807453416149
ajanta_caves,5518172780,0.664596273291925
ajanta_caves,10195535746,0.658385093167702
ajanta_caves,116844794,0.652173913043478
ajanta_caves,8214072651,0.645962732919255
ajanta_caves,8355812897,0.639751552795031
ajanta_caves,385419224,0.633540372670808
ajanta_caves,385426523,0.627329192546584
ajanta_caves,7498962874,0.62111801242236
ajanta_caves,8502871412,0.614906832298137
ajanta_caves,5268104856,0.608695652173913
ajanta_caves,116847378,0.602484472049689
ajanta_caves,1666932129,0.596273291925466
ajanta_caves,8191583845,0.590062111801242
ajanta_caves,501840397,0.583850931677019
ajanta_caves,116859816,0.577639751552795
ajanta_caves,7498965992,0.571428571428571
ajanta_caves,1423269791,0.565217391304348
ajanta_caves,5265573325,0.559006211180124
ajanta_caves,3896027196,0.552795031055901
ajanta_caves,8214061327,0.546583850931677
