ajanta_caves,3896019724,-1
ajanta_caves,10195206744,6.470312
ajanta_caves,591483019,-1
ajanta_caves,10195208034,3.235156
ajanta_caves,116837483,-1
ajanta_caves,10195300264,2.1452377
ajanta_caves,10195534406,-1
ajanta_caves,10195311545,1.6105144
ajanta_caves,3406888870,-1
ajanta_caves,10195333806,1.2895378
ajanta_caves,1599839666,-1
ajanta_caves,10195375423,1.0752414
ajanta_caves,7498965128,-1
ajanta_caves,10195377213,0.9220195
ajanta_caves,4542586355,-1
ajanta_caves,10195393406,0.80701923
ajanta_caves,8356848570,-1
ajanta_caves,10195434076,0.7175249
ajanta_caves,116848276,-1
ajanta_caves,10195471695,0.6458981
ajanta_caves,1401672163,-1
ajanta_caves,10195535746,0.53840554
ajanta_caves,116849147,-1
ajanta_caves,10195712676,0.49704555
ajanta_caves,4543221234,-1
ajanta_caves,10195713926,0.46158674
ajanta_caves,10195333806,-1
ajanta_caves,10195764573,0.43085024
ajanta_caves,8215148394,-1
ajanta_caves,3406069953,0.27582905
ajanta_caves,8356852890,-1
ajanta_caves,3406071021,0.2599049
ajanta_caves,1423401026,-1
ajanta_caves,3406099101,0.24571905
ajanta_caves,385422120,-1
ajanta_caves,3406877724,0.23300162
ajanta_caves,7498966254,-1
ajanta_caves,3406879158,0.2215358
ajanta_caves,8356841138,-1
ajanta_caves,1598855439,0.21921436
ajanta_caves,3896022468,-1
ajanta_caves,1598883901,0.2177498
ajanta_caves,3406879158,-1
ajanta_caves,1598919043,0.21614699
ajanta_caves,3896041134,-1
ajanta_caves,1598988851,0.2147227
ajanta_caves,5267550207,-1
ajanta_caves,1599727288,0.21269022
ajanta_caves,4543208502,-1
ajanta_caves,3406882396,0.21114552
ajanta_caves,116860701,-1
ajanta_caves,1598634337,0.21096407
ajanta_caves,1599867592,-1
ajanta_caves,1599775964,0.21043214
ajanta_caves,6216938139,-1
ajanta_caves,1402557188,0.2098132
ajanta_caves,8214053139,-1
ajanta_caves,1598994361,0.20976704
ajanta_caves,116836490,-1
ajanta_caves,1422512135,0.20949392
ajanta_caves,591964872,-1
ajanta_caves,1423269791,0.20941342
ajanta_caves,591597645,-1
ajanta_caves,1599800890,0.2091027
ajanta_caves,8501774541,-1
ajanta_caves,1599811096,0.20778994
ajanta_caves,5517582845,-1
ajanta_caves,116834378,0.20541085
ajanta_caves,4542581481,-1
ajanta_caves,1599863370,0.20521328
ajanta_caves,1599863370,-1
ajanta_caves,1423274523,0.20515972
ajanta_caves,3895572398,-1
ajanta_caves,116838307,0.20328102
ajanta_caves,4542589397,-1
ajanta_caves,116839408,0.20258085
ajanta_caves,8501775771,-1
ajanta_caves,116844794,0.20188744
