acropolis_athens,1,0.539896244765816,0.264979731365484,0.118410711463155,0.0502154642085748,0.10994476074263,0.00762228797904189,0.139106640850716,0.0723201639031056,0.0434046880101394,0.137667427822226,0.00176355525938359,0.112763376227613,0.0387529576053565,0.184070015567926,0.251238520428384,1
acropolis_athens,2,0.788576249034257,0.349983135899674,0.142055883358424,0.0633226866738161,0.0668701589154135,0.00813074976013311,0.11032111919493,0.102048432791356,0.0853966525884322,0.132039908900861,0,0.0827284710610063,0.0512701255932008,0.164673644419322,0.293392190719982,1
acropolis_athens,3,0.466961638367903,0.223087991015217,0.0974221110517347,0.058480472710169,0.0728255476073824,0.0121892368652397,0.111782495782592,0.0856388868020059,0.0462667731071488,0.124055039778105,0,0.0834091206068256,0.034343014421376,0.165747370942478,0.176198133804787,1
acropolis_athens,4,0.421661595697356,0.226635332275868,0.0846026339682542,0.0466730416192032,0.0587660199742776,0.00835794209903766,0.103735482952878,0.0663601172290434,0.0359184207573937,0.099707502570198,0,0.0674899625784454,0.0328614428130695,0.14795770740987,0.236744827949897,1
acropolis_athens,5,0.400382591246915,0.165440354008711,0.11295829806961,0.043894698915616,0.0690216785805883,0.00720484881334693,0.120893605436894,0.0834604589746705,0.0471746880774697,0.104367322664511,0,0.0768677313764398,0.0310745741282454,0.180006620541704,0.182743653276949,1
acropolis_athens,6,0.435674406831179,0.219440606448161,0.125113730491406,0.041805064155743,0.0892922410306086,0.00939137287633967,0.155186259758668,0.0712391193102746,0.0350908134546493,0.138051299594485,0,0.098498922961482,0.0297711749108957,0.2158412854863,0.206720071804039,1
acropolis_athens,7,0.724292267646407,0.232985546683287,0.195488551761236,0.0457381068402985,0.077573119349356,0.00305259179579615,0.168945462251792,0.0967921058617302,0.0645224810361772,0.161984079434143,0.00104599592758919,0.0996719696114244,0.040291176835376,0.22413970394389,0.237655973490504,1
acropolis_athens,8,0.722682725944771,0.228156406933813,0.104627107656564,0.04778899937048,0.0697779423340447,0.00734115042269668,0.0647577498868468,0.102501751475286,0.0772370716485943,0.0683097335119674,0,0.0858735408690728,0.0349186580281449,0.133594457763845,0.226605314053161,1
acropolis_athens,9,0.614436577490734,0.224715118060063,0.177417838344286,0.0423138665966806,0.116461626600929,0.00515283678407161,0.177246505217054,0.0822806750037231,0.0526501919428468,0.147646935094657,0.000786038644911349,0.130636618122265,0.0396158076223521,0.230144953825393,0.241848473680282,1
acropolis_athens,10,0.609662365702295,0.233577184494443,0.102805386064935,0.0481784634446276,0.100859227600396,0.0029522097178753,0.107429466551941,0.083834672014208,0.0445925958965583,0.086902217809423,0.000451625853071056,0.107400164153136,0.0363162148334123,0.140064713312423,0.25945344930057,1
acropolis_athens,11,0.559254603130463,0.22802081127724,0.116293875092839,0.041717548338531,0.074575565195047,0.00499797347244923,0.109294674106211,0.0809020933959137,0.0459039716523422,0.102019917304198,0,0.0850104873711729,0.0278790728328112,0.170291320467512,0.220439441054123,1
acropolis_athens,12,0.621798747036956,0.308944984068685,0.13787549821833,0.0497227022809642,0.0884556707208858,0.00834513069979141,0.147188173356368,0.0778658784957105,0.0527172706951403,0.143288214644279,0.000127866574009728,0.0998230261661269,0.0378695432934334,0.199829985957799,0.282690745691532,1
acropolis_athens,13,0.76288431004923,0.217859041407991,0.146462497831933,0.0379110525192174,0.14562588591567,0,0.132782746052872,0.094871719085136,0.0745188006124472,0.115417746978491,0.00481918493025832,0.141583363822518,0.0365469659393504,0.161741546739679,0.253266291220716,1
acropolis_athens,14,0.79346997750158,0.168948746967453,0.350699519983389,0.0148743940061701,0.13858137304565,0.0011124845488257,0.245770770491294,0.0972975543037323,0.0638403346489125,0.201909445281538,0.0110250913918038,0.153153463751893,0.0268335279995162,0.38514935817361,0.187128624123856,1
acropolis_athens,15,0.465660277232216,0.209988007261817,0.102589533965697,0.0416628674937256,0.104059893841014,0.00657549106460868,0.137491250449386,0.071469682001633,0.0377620383607451,0.101741304790501,0.000821101289433135,0.106928167679178,0.0326521406076719,0.15348530217762,0.233453093126831,1
