acropolis_athens,1,0.666276814180482,0.662170671693685,0.321914302028644,0.558276799423148,0.534858719326893,0.320427089135652,0.441987472021203,0.904584577198225,0.0636119994438833
acropolis_athens,2,0.189521566722483,0.134884426149573,0.000509009950178697,0.14098892028612,0.0967524208429508,0,0.427593264201107,0.815124058172005,0.0681365719904843
acropolis_athens,3,0.556206704000973,0.492862278843866,0.305856092222602,0.466793297073368,0.431142323143309,0.30506421086314,0.365770329603328,0.955584826794261,0.0408632869108216
acropolis_athens,4,0.779277457911893,0.694659242996191,0.50332983005327,0.680877817466455,0.624105524803945,0.502153597261963,0.460265398883506,0.90060377152651,0.106973791413215
acropolis_athens,5,0.658827092154791,0.702770951745999,0.469109839383918,0.635087876066784,0.619268932280322,0.467926523628686,0.956363849593213,0.690470459837948,0
acropolis_athens,6,0.527738628080106,0.52152679018982,0.284485832314718,0.478133255853076,0.416944230929889,0.283442313407598,0.775013925186811,0.737998913827892,0.266470689917974
acropolis_athens,7,0.180608828646162,0.197727775177105,0.0754576968697563,0.174905669526166,0.14798654560078,0.0754183289589971,0.515244285673106,0.5,0.67130472682967
acropolis_athens,8,0.216141703803678,0.237488232755959,0.203871423426758,0.217017781046806,0.218591056096671,0.203640201345634,1,0.494171012501068,0
acropolis_athens,9,0.597570034174604,0.576881050928339,0.309412606575428,0.51830577261627,0.52439526835916,0.30818696895232,0.531019900138473,0.930216886329943,0.0981009526775993
acropolis_athens,10,0.629809325239621,0.629916336098381,0.406521341968518,0.568226367057953,0.501474654656753,0.405274230706586,0.531848598175943,0.737815968651438,0
acropolis_athens,11,0.671558754467633,0.629890525371103,0.385846669673589,0.577312399283808,0.55198201127039,0.3848178362586,0.469099970237884,0.832504141692361,0.118345138734158
acropolis_athens,12,0.208656290014807,0.180305793825703,0.0503632417869777,0.178584048913049,0.136521990953443,0.0495538956944221,0.778648818122377,0.790172011585719,0.249129151194265
acropolis_athens,13,0.395131622827101,0.303832615253614,0.138027520676426,0.313802718728721,0.281580702807092,0.137135342937859,0.269839153365671,1,0
acropolis_athens,14,0.266792041959802,0.307065885350288,0.219745490701172,0.248379909892882,0.270378788356095,0.219405608469556,1,0.68403347761345,0
acropolis_athens,15,0.550389031791219,0.578061838839855,0.345474876171531,0.509995134264974,0.475593593513145,0.344359973064836,0.801377282039792,0.789969065380076,0.0556129402070318
acropolis_athens,16,0.0878171120342754,0.0856155649475032,0.0102164065421058,0.0696387438300107,0.0616555092406241,0.00987347350031284,0.761117237555366,0.644939723545562,0.0854697718364679
acropolis_athens,17,0.844090396286467,1,0.620822411372441,0.785613425757605,0.718020340774866,0.619528383817749,0.75832790425499,0.728522837870018,0
acropolis_athens,18,0.935300775923179,0.945692679574938,0.716691051491145,0.839829768898201,0.801466076089,0.715796742587824,0.461892306971016,0.835078276092583,0
acropolis_athens,19,0.784694309500281,0.654757695653918,0.465421170682155,0.673074365883933,0.601568766263056,0.464432145797651,0.371391470197941,0.983107841726945,0.171588399772085
acropolis_athens,20,0.461934524922012,0.331694313772038,0.196481158117559,0.386989094828593,0.285923669550896,0.195561861609103,0.472443339995476,1,0.0469651909937515
acropolis_athens,21,0.307216873274131,0.260105074854525,0.133786574390904,0.271237671233575,0.230113111341774,0.133160071168522,0.392125241524626,1,0
agra_fort,1,0.604492394097714,0.593303973045628,0.251925047707361,0.514066285744653,0.480489412663407,0.250176377459102,0.891852460097877,0.441037923891596,0.0739920870030177
agra_fort,2,0.276934688221002,0.328473583261327,0.177239852938077,0.288168739203564,0.246358485862561,0.176541769060632,0.947210399679491,0.322779708058857,0.012006331737027
agra_fort,3,0.0131309263994169,0.0374019168572143,0.000207045157687863,0.0119914655206599,0.0101937009006185,0,1,0.0802095310602881,0.0259579810553839
agra_fort,4,0.0956534517365544,0.159859658327441,0.0591651068754513,0.103944950525568,0.113277643264383,0.0588512236193195,1,0.0607647913441409,0.125667314394741
agra_fort,5,0.403582742380658,0.464734828588995,0.322924807182608,0.428854796137042,0.382106175368755,0.322243708803798,1,0.464222383478431,0.015426057994551
agra_fort,6,0.524384714907542,0.59390899336156,0.314621520029029,0.545811316834481,0.504272387064122,0.313532294562244,1,0.315641487060868,0.108863359897695
agra_fort,7,0.121311685255035,0.127597976854441,0.0938373693548107,0.128342835508093,0.106767236908875,0.093587289774083,1,0.176433843429703,0.00546206860287145
agra_fort,8,0.164152386739973,0.255998171795257,0.115884674254085,0.185155406116172,0.174401066278935,0.115524541622316,1,0.0458974850812819,0.201985667614484
agra_fort,9,0.363538938016179,0.357720099924511,0.172230483648346,0.349109508032322,0.295866471855861,0.171567454839232,0.68863266249171,0.763307537477691,0.174644691971646
agra_fort,10,0.242849524219355,0.166827729097315,0.000345746534346689,0.188661492951111,0.106457484383955,0,0.268358860306925,1,0.48280833098502
agra_fort,11,0.0978595637271867,0.157576106443814,0.0569392656701821,0.105266485956885,0.130957084371969,0.0564113613402841,1,0,0.0355910856329193
agra_fort,12,0.357822324454884,0.414733311361987,0.17143203016203,0.327509001969079,0.345935995110984,0.170627664429331,1,0,0.276149850259944
agra_fort,13,0.146664297798824,0.243386866436052,0.0834516095537534,0.166241425088414,0.15126428615625,0.0829889524949892,1,0.00259455793920521,0.215190970131654
agra_fort,14,0.371842367056512,0.403693139958805,0.266506050774855,0.363176357557641,0.344515030498699,0.265821556264578,0.858665175173414,0.443499773922275,0.0685634213960475
agra_fort,15,0.575967533544879,0.567470251855868,0.219690518863241,0.474325520258258,0.414001341654559,0.218574890662338,0.508930939806221,1,0.0417799888378447
agra_fort,16,0.185410039689106,0.22725217810652,0.117328580853785,0.207721211305649,0.170893775140995,0.116899422242597,1,0.239085408221947,0.00120450712784885
agra_fort,17,0.180940248602274,0.243770478022351,0.101651255044992,0.202766382812792,0.19458699783244,0.101146312797268,1,0.163284528720196,0
agra_fort,18,0.381267591301022,0.390742062101381,0.259242523135206,0.353353353612807,0.34611591275777,0.258427114873601,0.924959608036959,0.898033898080019,0
agra_fort,19,0.475959547781928,0.269739467799386,0.048850109939746,0.451050488176826,0.210311992133056,0.0465696149641044,0.860839644878312,0.69112406165722,0.152228958194577
agra_fort,20,0.265498273208832,0.300628740970176,0.0889592839882033,0.326183641832598,0.215585054734727,0.0879486951476834,1,0.0769052797779524,0.0115444113642113
agra_fort,21,0.0905254096464207,0.164977655710367,0.0554000783665007,0.0921581129258025,0.108867820508644,0.0552063244499059,1,0.112396828317872,0.120229255777446
agra_fort,22,0.370998123594295,0.46033470783517,0.202936848547198,0.364519713240412,0.388124864051732,0.201868625457075,1,0.318534308351696,0.126328019570002
agra_fort,23,0.341526695305172,0.305986508944076,0.255865923681691,0.315923456911459,0.287023919780247,0.255492619243469,0.504134213258165,0.690061340080048,0
agra_fort,24,0.122771405194508,0.19713440341901,0.107261207468892,0.143883488699697,0.139458222232495,0.10700511567206,1,0.139441696447556,0
agra_fort,25,0.579013408957284,0.484645888330049,0.343806246573069,0.556197836212238,0.47158553327853,0.343000559283514,0.838489705866255,0.874613664428149,0.121957345494038
albert_memorial,1,0.633263106999822,0.694665310516238,0.259947311103596,0.51795012070575,0.607668658192842,0.259196708623811,0.582549272510536,0.750737966465733,0.263580017909478
albert_memorial,2,0.443685973708277,0.408169871493157,0.274882225782688,0.397201410941941,0.377632364083188,0.27420816946248,0.540150381712728,0.686090344541731,0.103680013558153
albert_memorial,3,0.332747195999055,0.203626882073632,0.115052828216722,0.215405705541361,0.207968310277826,0.114502934463417,0.0656440138952302,1,0.0938006399202258
albert_memorial,4,0.808951801388545,0.772632683162688,0.507798853256632,0.655756052111394,0.667089653411531,0.506832479014879,0.0716021640124843,0.656967910103285,0.0873006709186257
albert_memorial,5,0.550930119249134,0.4676170409388,0.25876396878672,0.430252801903593,0.454039149874829,0.257784164781686,0.210044829383184,1,0
albert_memorial,6,0.72252647238651,0.953450411970539,0.443643117384763,0.666530469866418,0.707503837249286,0.44255808656859,0.848504383775574,0.69155482044174,0
albert_memorial,7,0.142066134384524,0.133534349750345,0.0861230829091756,0.111975816170552,0.118600987118383,0.085884479970667,0.75,0.470072744430524,0.095321644144337
albert_memorial,8,0.492243001259345,0.448798347420291,0.345107239797473,0.432590151122833,0.438171990867371,0.344578670535214,0.274003389672178,0.935647460839782,0
albert_memorial,9,0.842065053318321,0.961077295464372,0.284745215076295,0.625156173329295,0.682919876334619,0.283367257557849,0.510422245335498,0.99587862001299,0.242427898864925
