10045378096,christ_the_redeemer_rio,0.767012971678994
10045482563,agra_fort,0.648322085683734
10045488655,colosseum,0.285286910649872
10045579766,ara_pacis,0.41537317023225
10045606263,agra_fort,0.487063978412016
10045632093,agra_fort,0.47061964357568
10045633316,agra_fort,0.313682100363711
10045665523,ara_pacis,0.247333979328151
10045665564,colosseum,0.232502236583112
10045737995,albert_memorial,0.545441501888209
10045759763,colosseum,0.315976775472638
10045795353,colosseum,0.202081366091969
10045809175,agra_fort,0.258338745735005
10045868856,ara_pacis,0.574304143357855
10045898593,albert_memorial,0.473494203422878
12044649575,colosseum,0.401294868430952
12044924063,colosseum,0.22950171990222
12044979074,castillo_de_san_marcos,0.746135351869035
12045021564,acropolis_athens,0.365673206825439
12045478526,acropolis_athens,0.410443342992914
132872354,christ_the_redeemer_rio,0.374464814153595
135114844,albert_memorial,0.38784463223938
135114980,ara_pacis,0.669815709626288
135115202,albert_memorial,0.149998930040905
135115317,acropolis_athens,0.556293642551517
135115501,acropolis_athens,0.32577914882461
135115675,albert_memorial,0.30641259143954
135115983,cologne_cathedral,0.950838116728256
135116101,ara_pacis,0.583164650796767
135116270,chartres_cathedral,0.567350794369545
135116324,castillo_de_san_marcos,0.425037916781593
135116398,berlin_cathedral,0.69637527212465
2064729309,chartres_cathedral,0.635036523439393
2064729793,bok_tower_gardens,0.556220593355792
2065524674,chartres_cathedral,0.612291538568516
2183279459,colosseum,0.457403756424817
2183292799,albert_memorial,0.343189694466705
2183301183,bok_tower_gardens,0.727331190485388
2183306153,albert_memorial,0.413294748130125
2183308589,cabrillo,0.437608059158821
2183311503,acropolis_athens,0.459649707336504
2183317649,albert_memorial,0.312048607479524
2183319977,bok_tower_gardens,0.479799651677822
2184089934,bok_tower_gardens,0.871086494952601
2184100902,la_madeleine,0.449793115146864
2184117824,chartres_cathedral,0.19726046840087
2811278670,hearst_castle,0.448691043578168
2835779103,ara_pacis,0.636516679443888
288044415,cabrillo,0.280301072640468
288051306,civic_center_san_francisco,0.390525375143399
2950994233,chartres_cathedral,0.488968541252671
2951008473,ara_pacis,0.358301067396427
2951061755,acropolis_athens,0.580414304887636
2951064223,acropolis_athens,0.456440772266828
2951069467,ara_pacis,0.325694279357116
2951102363,angel_of_the_north,0.891994197894258
2951841806,chartres_cathedral,0.535014958891791
2951846628,la_madeleine,0.621814350766072
2951859592,ara_pacis,0.173121348876542
2951861710,ara_pacis,0.193482100227442
2951910186,angel_of_the_north,0.311856374412603
2951917734,cologne_cathedral,0.595597947914148
2951944040,ara_pacis,0.228555142179003
2951950136,bok_tower_gardens,0.986668772175181
2951965474,bok_tower_gardens,0.411820616756357
2980998033,ara_pacis,0.367061216654347
2980999601,ara_pacis,0.340711889810928
2981858036,ara_pacis,0.619143084317754
2981859930,ara_pacis,0.373715556357699
2981862012,agra_fort,0.581773019864606
3114732891,bok_tower_gardens,0.722686000023876
3472230091,bok_tower_gardens,0.835211148655397
3472330055,bok_tower_gardens,0.559760812913718
3472449933,castillo_de_san_marcos,0.641079921325239
3473162568,bok_tower_gardens,0.721546464481487
3473255564,ara_pacis,0.43299239829494
3474151758,acropolis_athens,0.296217110082828
3536116282,neues_museum,0.785570196241015
3629159169,bok_tower_gardens,0.482764370370433
3629163439,cologne_cathedral,0.429468358295768
3629171779,agra_fort,0.33460904125014
3629979914,ara_pacis,0.438868559588568
3632560595,hearst_castle,0.434897087063098
3633366466,civic_center_san_francisco,0.6404738227596
3710731224,angel_of_the_north,0.367217257309328
3897478187,cabrillo,0.357415075590171
3898269458,la_madeleine,0.273333297476913
3908173658,berlin_cathedral,0.665859516234782
3951789739,civic_center_san_francisco,0.271431096438674
3951800783,civic_center_san_francisco,0.280172720089036
3951806833,cabrillo,0.301020618793496
3951834477,cabrillo,0.241647372449899
3952579860,civic_center_san_francisco,0.20742635974656
3952588018,cabrillo,0.851701573110191
3952607184,albert_memorial,0.348871216237554
3965822399,agra_fort,0.375301500045453
3966587496,angel_of_the_north,0.367580199188656
3996164462,albert_memorial,0.322762440283142
4251521178,civic_center_san_francisco,0.419099947441301
4308661997,civic_center_san_francisco,0.510667611579337
4308678217,ara_pacis,0.343353003151739
4308743207,ara_pacis,0.431444422151337
4308770173,arc_de_triomphe,0.716962222005308
4308895697,ara_pacis,0.874980098561959
4309410298,ara_pacis,0.378511096836808
4309475372,berlin_cathedral,0.726868549915403
4309531528,ara_pacis,0.687168454287396
4309636706,ara_pacis,0.504741777612333
4312634071,bok_tower_gardens,0.72550717078533
4312636941,bok_tower_gardens,0.319987160570184
4312639443,bok_tower_gardens,0.837397298414234
4313364034,bok_tower_gardens,0.565291904174143
4313369118,bok_tower_gardens,0.420071653663139
4313371366,bok_tower_gardens,0.233467932928848
4316681859,acropolis_athens,0.45720464816291
4316702171,angkor_wat,0.594364196336495
4316736733,albert_memorial,0.302235993812491
4316743975,la_madeleine,0.407403732500571
4316746457,acropolis_athens,0.17189956457166
4316751509,la_madeleine,0.309496124960389
4316754111,ara_pacis,0.317805858242341
4316759251,montezuma_castle,0.829391414735132
4317425172,cabrillo,0.384593208249264
4317467692,acropolis_athens,0.426537139564326
4317472438,albert_memorial,0.24961256536846
4317474802,albert_memorial,0.244196832004642
4317482112,albert_memorial,0.372156935157546
4317495448,agra_fort,0.548854983773201
4317497880,hearst_castle,0.26147750531911
4476079117,agra_fort,0.431020721008802
4476079181,agra_fort,0.292007530323127
4476079309,agra_fort,0.147975719011003
4476079389,agra_fort,0.0967601639722232
4476080461,agra_fort,0.661440170953816
4476080501,agra_fort,0.242497682714663
4476855112,agra_fort,0.33285812671551
4476855160,agra_fort,0.213160577881731
4476855212,agra_fort,0.105872033327653
4476855358,agra_fort,0.0621794274782313
4476856270,agra_fort,0.34153909667637
4476856682,agra_fort,0.149710187736085
4476856880,agra_fort,0.12836840674153
4476856946,agra_fort,0.165228852733644
4476858062,agra_fort,0.228885826576689
457715096,colosseum,0.690091771982905
457718082,albert_memorial,0.442553940950222
457721934,la_madeleine,0.676976024186067
457722692,albert_memorial,0.383537343452826
461593568,colosseum,0.37500644612409
461597998,albert_memorial,0.43759863316565
461600955,ara_pacis,0.554323026003063
461601946,ara_pacis,0.510732549649196
461602133,cologne_cathedral,0.439285963081513
462896945,casa_rosada,0.434679251477272
465191337,ara_pacis,0.318204353718429
466220980,montezuma_castle,0.390588438635221
470006382,aztec_ruins,0.489952586563161
470019825,casa_rosada,0.362488334371792
470032783,acropolis_athens,0.440084913631045
4761830880,ara_pacis,0.280513438381487
4898405013,bok_tower_gardens,0.784670385428378
4900990689,acropolis_athens,0.50642853315914
4904458042,bok_tower_gardens,0.762555857644664
4906971826,berlin_cathedral,0.429483352271751
4909428001,albert_memorial,0.392644033619442
4910005618,ara_pacis,0.42417289702253
4912099789,civic_center_san_francisco,0.447491336790724
4912686098,ara_pacis,0.386403130218613
4918999221,ara_pacis,0.504004246146643
4919012305,montezuma_castle,0.291890885805998
4919012315,aztec_ruins,0.611707879512384
4922244491,bok_tower_gardens,0.823146008308409
4928814004,berlin_cathedral,0.851895867305562
4930867307,arc_de_triomphe,0.68343764603036
4934528512,bok_tower_gardens,0.469012066080916
5041767379,agra_fort,0.847052346526056
5041772573,agra_fort,0.188730070600748
5041829373,ara_pacis,0.398146770496347
5041872853,agra_fort,0.454859261940388
5042020745,agra_fort,0.189730831453945
5042415222,aztec_ruins,0.536643585084625
5098166243,albert_memorial,0.437522703613243
509939988,albert_memorial,0.41245355762583
509939994,albert_memorial,0.202850081483638
509940000,ara_pacis,0.152971366621078
509940004,montezuma_castle,0.485171073001921
509940010,montezuma_castle,0.571814706074594
512080155,acropolis_athens,0.420718896141265
512080161,acropolis_athens,0.300357105275532
512080165,montezuma_castle,0.377246545816293
512080179,ara_pacis,0.365136055842335
5175913491,montezuma_castle,0.980395561491551
5175914251,ara_pacis,0.254402345840836
5175915255,agra_fort,0.214419314797691
5175916261,ara_pacis,0.549681499346254
5175918109,ara_pacis,0.294066936095853
5176517974,ara_pacis,0.2511732657969
5176518500,ara_pacis,0.228344945758159
5176521224,aztec_ruins,0.536037454649647
5176522476,ara_pacis,0.330153511525256
5176522936,ara_pacis,0.265024160971882
5250931111,ara_pacis,0.195906249183662
5250931819,agra_fort,0.28627770158136
5250932835,agra_fort,0.248678915043659
5250933271,ara_pacis,0.220578022018103
5250933407,agra_fort,0.185644176549516
5251533776,ara_pacis,0.327467208200839
5251533840,ara_pacis,0.166341650639591
5251533966,montezuma_castle,0.493003174443248
5251534158,cologne_cathedral,0.567698253989208
5251534830,berlin_cathedral,0.925720264140958
5251535082,agra_fort,0.248963614554743
5251535492,agra_fort,0.47873206226362
5251535776,agra_fort,0.460749079590503
5251535876,montezuma_castle,0.318552019314207
5251536390,berlin_cathedral,0.729332961980578
533818818,cabrillo,0.325017432235666
542075748,angel_of_the_north,0.263321522130016
544579844,ara_pacis,0.212937600485707
544583874,ara_pacis,0.0949377885555397
544696551,hearst_castle,0.205871796892567
544700743,ara_pacis,0.200918382083926
544706421,ara_pacis,0.146544760985224
5655937322,big_ben,0.6025384014573
5937150857,bok_tower_gardens,0.395019029502785
5937151975,aztec_ruins,0.446958611933607
5937710790,bok_tower_gardens,0.586893505273211
5950655857,angel_of_the_north,0.607914834640025
5950661603,bok_tower_gardens,0.463139434147505
5950671491,berlin_cathedral,0.86434642112624
5950680091,berlin_cathedral,0.511128727134678
5950693927,cabrillo,0.1886043087271
5950736297,berlin_cathedral,0.969835066474809
5950741397,berlin_cathedral,0.792136656426252
5951203404,bok_tower_gardens,0.515314627897431
5951260060,berlin_cathedral,0.735865090170283
5951264886,cabrillo,0.236150558351423
5951279654,berlin_cathedral,0.815950609240952
5951285958,ara_pacis,0.266599470402385
5984516153,albert_memorial,0.24075150338163
5984516769,hearst_castle,0.239860297391349
5985080896,bok_tower_gardens,0.249276813356003
5998975793,bok_tower_gardens,0.346230212424875
5998981575,christ_the_redeemer_rio,0.491173777696784
5998982367,albert_memorial,0.333547104402991
5998990995,cabrillo,0.24891432064214
5999518796,christ_the_redeemer_rio,0.40545037900095
5999524850,angel_of_the_north,0.381379717970243
5999531210,angel_of_the_north,0.350149112295315
5999532820,angel_of_the_north,0.281053221248996
5999647578,aztec_ruins,0.357675940515291
6231951817,albert_memorial,0.372839929787208
6798572025,cabrillo,0.345868383013139
8492075597,albert_memorial,0.326238323237984
8492102621,cologne_cathedral,0.581813702945392
8492106849,ara_pacis,0.340850046100669
8492110865,cologne_cathedral,0.462623484608796
