acropolis_athens,1,1.78971074886976e-06,0.000968604460702619,0.714237805350527,0.386573402954516,0.000508275341905676,2.45989753755882e-05,0.00922150420656025,1.69272512170508e-09,0.000436865753373078,0.000594354926926448,0.309007344024843,1.82720097881444e-06,0.000978046329921186,0.992404345516133,0.470383015504646,0.000919527222182276,2.66474419194938e-05,0.00332664961049551,3.14418974813191e-07,0.00016887921409734,0.000634454540953068,0.101494299111416,1.82885122689859e-06,0.000970745676705642,0.718124120760224,0.391983456535784,0.000754950436857241,2.48823623961075e-05,0.00583463026962333,1.68463669045644e-07,0.000315992107943104,0.000584803183378879,0.173318072867955,1.83015347287824e-06,0.000976082903004083,0.988643515999642,0.470578741811774,0.000918827726559191,2.66130879889428e-05,0.00338993003024776,3.22887732824508e-07,0.000167994231963766,0.000630435049018313,0.104995655152584
acropolis_athens,2,1.45429824669012e-06,0.000561739137086446,0.579235929142567,0.32906140775029,0.000460633813080187,1.45618520289446e-05,0.004624804318681,5.44231137520519e-08,0.000150729835032075,0.000324230112883164,0.265113128284842,1.36399507149799e-06,0.000574569244140097,0.850914214375134,0.399046015642135,0.000755351959124855,1.62275846535908e-05,0.00106266386328388,1.68951904240073e-07,6.09587094190879e-05,0.000365710770527645,0.0522491245907848,1.24870882324078e-06,0.000585777704737952,0.747906916910671,0.370727110342299,0.000700935752691118,1.57021346233946e-05,0.00134257569184369,2.348024206656e-08,9.44181237041926e-05,0.000364267118204772,0.0638360260284487,1.35278666220442e-06,0.000573517374102123,0.835495639187401,0.397624707245392,0.000749220267811847,1.61552575874183e-05,0.00109478107719816,1.53032328277353e-07,6.36578934802615e-05,0.00036310089897402,0.0536205381201409
acropolis_athens,3,2.41370650199505e-06,0.000697499409292051,0.603849814191294,0.303406030838767,0.000435409641311011,1.90632857721784e-05,0.0178167445960147,6.69079856666394e-08,0.00123562314593823,0.000425382885553312,0.675154232878373,2.35486266987972e-06,0.000714310779417024,0.778902059445265,0.348801920250562,0.000713445057269178,2.03993851260975e-05,0.0048407329884597,2.01889623321792e-07,0.000248215012509841,0.000459427070620851,0.185990479667025,2.35334218696616e-06,0.000707313261888245,0.627140182901364,0.312692000411585,0.000626304581749175,1.9111171949659e-05,0.00670421907253923,1.66704316411905e-08,0.000536150218765148,0.000431865728608173,0.248538141681499,2.37084504036202e-06,0.000714072509683384,0.747980176214383,0.34123427655846,0.000701571644360344,2.01392921567358e-05,0.00511210250370759,1.89759528821224e-07,0.000258812987260847,0.000452594128860519,0.194918483485496
acropolis_athens,4,1.32531227326328e-06,0.00102315420414097,0.601842677075487,0.320732056367015,0.000449928006601001,2.32492471999802e-05,0.0208692059665107,5.07427483559331e-08,0.000978658418118815,0.000605583928041975,0.557172898210906,1.24829392266696e-06,0.00104964166953363,0.88952372279162,0.406069109411691,0.000788774041116265,2.53859625436784e-05,0.00553759981766435,1.79776262683135e-07,0.000253660627914264,0.000678766421735513,0.149447576079823,1.20391561134945e-06,0.00105160573830527,0.759720283202123,0.371174246731284,0.000695465114384023,2.44556067341635e-05,0.00682500814279911,6.56263342362876e-08,0.00032883367339338,0.000659328148084667,0.183403633789324,1.26255511388107e-06,0.00104587281096184,0.865114780615435,0.403460245077886,0.000782952208880139,2.51389261298023e-05,0.00502693501494574,1.77920195184537e-07,0.000242142419268339,0.000668469966304011,0.132742994019752
acropolis_athens,5,2.28517433145725e-06,0.00160000576161887,0.638109862543824,0.493704153344952,0.000574686783640845,3.19221524628804e-05,0.0205082177031239,3.10874724627944e-09,0.00112384410487377,0.000828766419739507,0.670764071436526,2.45365830637653e-06,0.00160389196897791,0.81873773468445,0.558767295875144,0.000966590806700434,3.39132147805695e-05,0.00794309221593427,2.98884659683155e-07,0.000439800769364036,0.000881323038997148,0.269204328547655,2.80310509210274e-06,0.0015762979489868,0.683085786535156,0.468729793617912,0.000831828864153233,3.32715858070419e-05,0.0166339070578883,4.39492642866525e-07,0.000928472209774002,0.000855615435778655,0.517528785360722,2.64975838450991e-06,0.0015797231838337,0.827559748479374,0.560653887016235,0.000972435341642283,3.4049200428236e-05,0.0079345525188539,4.11089873280608e-07,0.000442030080417316,0.000867223836318722,0.252802357917034
acropolis_athens,6,2.92169953388667e-06,0.00143281471359285,0.419373294958899,0.405855030098354,0.000447882519107624,2.72649638635789e-05,0.0243447637758684,3.93401721127384e-08,0.00190760986616604,0.000706945708067488,0.620957918861113,3.07371678039743e-06,0.00144674228896334,0.631139365711489,0.511170416004723,0.000791690703924318,2.95372387227518e-05,0.0109967288563528,3.79805166771835e-07,0.000841135654304221,0.000766254967490139,0.275080164097513,3.14667463632898e-06,0.00144808978904603,0.470365940689824,0.397448904569244,0.000620065307117067,2.82700471883703e-05,0.0248920340543138,2.96956739174622e-07,0.00188399529190854,0.000736113378332691,0.625798773625037,2.99373529147737e-06,0.00145054110293322,0.647048431937169,0.519557465449953,0.000799191265739373,3.00195210182003e-05,0.00990744321670864,4.02875968171021e-07,0.000810803519107248,0.000775347211543667,0.236376806248717
acropolis_athens,7,1.61334757908684e-05,0.00123032765805628,0.724915423114177,0.711747513942051,0.000714522915077876,3.22457433803729e-05,0.0583923833860501,1.57666437427003e-06,0.0328979781256006,0.000636184976951458,0.176023763558627,1.58519488598649e-05,0.00124019387224424,0.95289022338836,0.788071768602003,0.001222620471242,3.53810744414234e-05,0.0252209960690123,6.17951372382427e-07,0.0118721400109624,0.000717203729761159,0.0865653601284647,1.66903976584538e-05,0.00118833733349067,0.715901073654144,0.729467281721456,0.00105974558535273,3.09564418541824e-05,0.0292649955477678,9.842597891129e-07,0.0144561005569353,0.000587503204528837,0.101446714315807,1.57109381444217e-05,0.00124062646264295,0.981126236205316,0.800152006055071,0.00124499724575494,3.57007192356449e-05,0.0248583049297423,5.05440856133767e-07,0.0114197518786744,0.000725784038508431,0.0862488590178649
acropolis_athens,8,2.39498492545537e-06,0.00114264315902472,0.724164895287377,0.49778223023101,0.000566439334136508,2.29568099602403e-05,0.0154799723698003,4.71508122208183e-08,0.000470385351665557,0.000649228734377415,0.596755628748313,2.84002807882408e-06,0.00112261535370949,0.988062248839259,0.562117832666706,0.000860799440172445,2.50578735191167e-05,0.00394425610942906,8.77663386766513e-07,0.00012309751039986,0.000670502525619825,0.150850959024244,2.54746815794228e-06,0.001143028189535,0.863894334082989,0.536426113454859,0.000790991893140991,2.42270814610797e-05,0.00734252556991018,5.16745493167521e-07,0.000272026810225534,0.000674030871728162,0.276065231480369,2.82722031743427e-06,0.00112074887671992,1,0.562248674991629,0.000864105385902113,2.51922208000666e-05,0.00415450884040869,8.79317336000689e-07,0.000127328867015903,0.000673018269556621,0.160081760589335
acropolis_athens,9,1.98174172599065e-06,0.0010920543231144,0.672951196344936,0.393168759953341,0.000615959175468798,2.36514528509837e-05,0.0100629484294956,0,0.000682264377788445,0.000608483494070418,0.265150089209427,2.24002346110635e-06,0.00109406509161885,0.905672651871999,0.45746071417066,0.000923812265616811,2.56877276624327e-05,0.00454418194682315,3.9603174638611e-07,0.000266427779563114,0.000655250504931474,0.122428583890887,2.36485217700804e-06,0.00107911004072121,0.645061451504853,0.362989615863298,0.000664555480859214,2.39693345656605e-05,0.00755266845714547,2.88036878077108e-07,0.000459602355303407,0.000606698998996646,0.203579160049226,2.24866358429014e-06,0.00108893794375675,0.921097053611733,0.465707689582468,0.000933537429443969,2.57573452182555e-05,0.00342705502682788,4.37367684142645e-07,0.000219438662989867,0.000650140219278401,0.0895602208426689
acropolis_athens,10,1.18759233939853e-06,0.00115273363328364,0.613918478899352,0.337036232284394,0.000426212304072783,2.75014135758247e-05,0.0286138653235984,0,0.00116812093990331,0.00072021607431294,0.712642020177559,1.11763285381531e-06,0.00116270405671074,0.90925556028881,0.429950111701834,0.000893339371501781,3.00724589026005e-05,0.00735789642970907,1.24199619400445e-07,0.00030276305079747,0.000796683629298261,0.182884053795476,1.10353609485816e-06,0.00116819572010625,0.776988704017425,0.386866928758503,0.000802596277142734,2.93805234899367e-05,0.00995671550659841,4.64765094421447e-08,0.000415168390133016,0.000784967578658096,0.246137262291693,1.1034347928818e-06,0.00116610207972392,0.943751542371517,0.43463337094259,0.000905806910835255,3.04791284104109e-05,0.00728841390182185,1.30402019799144e-07,0.000299412080349392,0.000810777432772708,0.181236541879167
