10045378096,altes_museum,12,0.453646197186601
10045482563,berlin_cathedral,12,0.741699682931355
10045488655,arc_de_triomphe,16,0.723204441282003
10045579766,amiens_cathedral,9,0.746327905225735
10045606263,neues_museum,14,0.621433118481945
10045632093,amiens_cathedral,5,0.53077429412144
10045633316,civic_center_san_francisco,20,0.3571091082194
10045665523,chichen_itza,8,0.497525432509917
10045665564,la_madeleine,1,0.613174713586627
10045737995,acropolis_athens,1,0.601818846917211
10045759763,brandenburg_gate,7,0.312258293957089
10045795353,agra_fort,9,0.358859429985695
10045809175,acropolis_athens,9,0.449109219669009
10045868856,angkor_wat,8,0.424455307970756
10045898593,acropolis_athens,10,0.37401682002587
12044649575,civic_center_san_francisco,16,0.487959580721748
12044924063,civic_center_san_francisco,20,0.678438011089763
12044979074,castillo_de_san_marcos,10,0.441801257059894
12045021564,civic_center_san_francisco,20,0.485917118374073
12045478526,agra_fort,15,0.609606692739366
132872354,acropolis_athens,9,0.408935546005558
135114844,hearst_castle,2,0.418403245193721
135114980,altes_museum,21,0.569473013641141
135115202,acropolis_athens,9,0.360773055834456
135115317,acropolis_athens,9,0.461783081442666
135115501,altes_museum,4,0.417110156969594
135115675,acropolis_athens,9,0.440957883080149
135115983,neues_museum,1,0.522287414243537
135116101,neues_museum,1,0.522492522933121
135116270,pont_alexandre_iii,23,0.667266942044921
135116324,civic_center_san_francisco,20,0.24812377690917
135116398,chartres_cathedral,2,0.438430095978846
2064729309,albert_memorial,21,0.428228071826958
2064729793,bok_tower_gardens,8,0.421458406776855
2065524674,berlin_cathedral,10,0.381073125632036
2183279459,chartres_cathedral,12,0.394895761259708
2183292799,angkor_wat,9,0.319715830970704
2183301183,acropolis_athens,2,0.464522204201999
2183306153,pont_alexandre_iii,13,0.308513643774858
2183308589,albert_memorial,10,0.510589490848135
2183311503,acropolis_athens,19,0.285077450886649
2183317649,aztec_ruins,13,0.269859515730417
2183319977,montezuma_castle,6,0.548168128617721
2184089934,neues_museum,1,0.492156830458652
2184100902,acropolis_athens,4,0.271178039094152
2184117824,colosseum,17,0.488432050354944
2811278670,colosseum,21,0.354328730399535
2835779103,arc_de_triomphe,19,0.383090493094962
288044415,casa_batllo,10,0.53634220495374
288051306,agra_fort,4,0.395777367464222
2950994233,christ_the_redeemer_rio,16,0.731499294362554
2951008473,arc_de_triomphe,16,0.474109798339189
2951061755,aztec_ruins,18,0.375155348497705
2951064223,acropolis_athens,11,0.328403749919142
2951069467,acropolis_athens,2,0.664225612710437
2951102363,agra_fort,22,0.422059007412384
2951841806,altes_museum,6,0.571936062674251
2951846628,la_madeleine,1,0.517512450311223
2951859592,bok_tower_gardens,16,0.435446323057125
2951861710,acropolis_athens,1,0.29382969564581
2951910186,angkor_wat,24,0.273685177932603
2951917734,agra_fort,11,0.389971560052813
2951944040,aztec_ruins,5,0.50645073203602
2951950136,montezuma_castle,6,0.318466576929089
2951965474,montezuma_castle,6,0.583434710824996
2980998033,neues_museum,7,0.60029628246603
2980999601,angkor_wat,18,0.494454537812895
2981858036,la_madeleine,14,0.512497125072626
2981859930,cologne_cathedral,14,0.445156464310779
2981862012,casa_rosada,13,0.560263766012271
3114732891,bok_tower_gardens,16,0.538229224393414
3472230091,acropolis_athens,16,0.479029675507064
